"CubeId";"BSTA@SNB.MONA_US.BIL.PAS.VKE.KOV"
"PublishingDate";"2025-10-21 09:49"

"Date";"KONSOLIDIERUNGSSTUFE";"INLANDAUSLAND";"WAEHRUNG";"SEKTORESVG";"FAELLIGKEIT";"UEBERTRAGBARKEIT";"BANKENGRUPPE";"Value"
"2020-08";"U";"I";"T";"NFU";"ASI";"T";"A40";"194468004.877555"
"2020-08";"U";"I";"T";"NFU";"KUE";"T";"A40";"27185486.787729"
"2020-08";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2289095.20187"
"2020-08";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"24896391.585859"
"2020-08";"U";"I";"T";"NFU";"RLZ";"T";"A40";"17986054.69588"
"2020-08";"U";"I";"T";"FUN";"T";"T";"A40";"197982477.904456"
"2020-08";"U";"I";"T";"FUN";"ASI";"T";"A40";"105749521.600668"
"2020-08";"U";"I";"T";"FUN";"KUE";"T";"A40";"13059506.434499"
"2020-08";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"654579.72784"
"2020-08";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12404926.706659"
"2020-08";"U";"I";"T";"FUN";"RLZ";"T";"A40";"79173449.869289"
"2020-08";"U";"I";"T";"FVW";"T";"T";"A40";"114408739.757676"
"2020-08";"U";"I";"T";"FVW";"ASI";"T";"A40";"47829870.146003"
"2020-08";"U";"I";"T";"FVW";"KUE";"T";"A40";"5849576.258795"
"2020-08";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"76854.00589"
"2020-08";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5772722.252905"
"2020-08";"U";"I";"T";"FVW";"RLZ";"T";"A40";"60729293.352878"
"2020-08";"U";"I";"CHF";"T";"T";"T";"A40";"984871508.149383"
"2020-08";"U";"I";"CHF";"T";"ASI";"T";"A40";"532613201.826911"
"2020-08";"U";"I";"CHF";"T";"KUE";"T";"A40";"395793161.470076"
"2020-08";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"65601775.98839"
"2020-08";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"330191385.481686"
"2020-08";"U";"I";"CHF";"T";"RLZ";"T";"A40";"56465144.852396"
"2020-08";"U";"I";"CHF";"NFU";"T";"T";"A40";"196222463.170001"
"2020-08";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"157196909.778321"
"2020-08";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"25687225.34603"
"2020-08";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2240051.45189"
"2020-08";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"23447173.89414"
"2020-08";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"13338328.04565"
"2020-08";"U";"I";"CHF";"FUN";"T";"T";"A40";"112439239.226937"
"2020-08";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"76141791.04308"
"2020-08";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11432861.43379"
"2020-08";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"639581.61308"
"2020-08";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10793279.82071"
"2020-08";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"24864586.750067"
"2020-08";"U";"I";"CHF";"FVW";"T";"T";"A40";"40085275.981072"
"2020-08";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"28906769.2217"
"2020-08";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4323450.71406"
"2020-08";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"66937.61137"
"2020-08";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4256513.10269"
"2020-08";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6855056.045312"
"2020-09";"U";"I";"T";"T";"T";"T";"A40";"1173574321.061767"
"2020-09";"U";"I";"T";"T";"ASI";"T";"A40";"648954134.633133"
"2020-09";"U";"I";"T";"T";"KUE";"T";"A40";"404862599.648001"
"2020-09";"U";"I";"T";"T";"KUE";"UEB";"A40";"67301044.72409"
"2020-09";"U";"I";"T";"T";"KUE";"NUE";"A40";"337561554.923911"
"2020-09";"U";"I";"T";"T";"RLZ";"T";"A40";"119757586.780633"
"2020-09";"U";"I";"T";"NFU";"T";"T";"A40";"243317859.695945"
"2020-09";"U";"I";"T";"NFU";"ASI";"T";"A40";"196198513.298271"
"2020-09";"U";"I";"T";"NFU";"KUE";"T";"A40";"28008926.321444"
"2020-09";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2335061.08218"
"2020-09";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"25673865.239264"
"2020-09";"U";"I";"T";"NFU";"RLZ";"T";"A40";"19110420.07623"
"2020-09";"U";"I";"T";"FUN";"T";"T";"A40";"196359664.949522"
"2020-09";"U";"I";"T";"FUN";"ASI";"T";"A40";"105292045.611488"
"2020-09";"U";"I";"T";"FUN";"KUE";"T";"A40";"13202238.806111"
"2020-09";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"679621.01265"
"2020-09";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12522617.793461"
"2020-09";"U";"I";"T";"FUN";"RLZ";"T";"A40";"77865380.531923"
"2020-09";"U";"I";"T";"FVW";"T";"T";"A40";"114428264.924728"
"2020-09";"U";"I";"T";"FVW";"ASI";"T";"A40";"48755047.630055"
"2020-09";"U";"I";"T";"FVW";"KUE";"T";"A40";"6006795.21977"
"2020-09";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"91691.84216"
"2020-09";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5915103.37761"
"2020-09";"U";"I";"T";"FVW";"RLZ";"T";"A40";"59666422.074903"
"2020-09";"U";"I";"CHF";"T";"T";"T";"A40";"984473264.093494"
"2020-09";"U";"I";"CHF";"T";"ASI";"T";"A40";"532932086.403309"
"2020-09";"U";"I";"CHF";"T";"KUE";"T";"A40";"396220076.567587"
"2020-09";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"65655850.94113"
"2020-09";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"330564225.626457"
"2020-09";"U";"I";"CHF";"T";"RLZ";"T";"A40";"55321101.122598"
"2020-09";"U";"I";"CHF";"NFU";"T";"T";"A40";"198355569.074693"
"2020-09";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"157983927.136403"
"2020-09";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"26515367.09831"
"2020-09";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2285116.50131"
"2020-09";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"24230250.597"
"2020-09";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"13856274.8401"
"2020-09";"U";"I";"CHF";"FUN";"T";"T";"A40";"110891621.242094"
"2020-09";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"74924787.367304"
"2020-09";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11556450.95078"
"2020-09";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"664500.89399"
"2020-09";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10891950.05679"
"2020-09";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"24410382.92401"
"2020-09";"U";"I";"CHF";"FVW";"T";"T";"A40";"40007714.22822"
"2020-09";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"28899829.99672"
"2020-09";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4456025.29848"
"2020-09";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"81797.21104"
"2020-09";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4374228.08744"
"2020-09";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6651858.93302"
"2020-10";"U";"I";"T";"T";"T";"T";"A40";"1187120757.171576"
"2020-10";"U";"I";"T";"T";"ASI";"T";"A40";"660015283.273822"
"2020-10";"U";"I";"T";"T";"KUE";"T";"A40";"406513534.309587"
"2020-10";"U";"I";"T";"T";"KUE";"UEB";"A40";"68006663.74959"
"2020-10";"U";"I";"T";"T";"KUE";"NUE";"A40";"338506870.559997"
"2020-10";"U";"I";"T";"T";"RLZ";"T";"A40";"120591939.588167"
"2020-10";"U";"I";"T";"NFU";"T";"T";"A40";"249112165.314634"
"2020-10";"U";"I";"T";"NFU";"ASI";"T";"A40";"200316205.768463"
"2020-10";"U";"I";"T";"NFU";"KUE";"T";"A40";"28460215.783711"
"2020-10";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2418290.01927"
"2020-10";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"26041925.764441"
"2020-10";"U";"I";"T";"NFU";"RLZ";"T";"A40";"20335743.76246"
"2020-10";"U";"I";"T";"FUN";"T";"T";"A40";"199530860.413996"
"2020-10";"U";"I";"T";"FUN";"ASI";"T";"A40";"108249568.019317"
"2020-10";"U";"I";"T";"FUN";"KUE";"T";"A40";"13282263.122747"
"2020-10";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"671315.5643"
"2020-10";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12610947.558447"
"2020-10";"U";"I";"T";"FUN";"RLZ";"T";"A40";"77999029.271932"
"2020-10";"U";"I";"T";"FVW";"T";"T";"A40";"117288154.247567"
"2020-10";"U";"I";"T";"FVW";"ASI";"T";"A40";"51325883.929206"
"2020-10";"U";"I";"T";"FVW";"KUE";"T";"A40";"6084722.731209"
"2020-10";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"67772.53578"
"2020-10";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6016950.195429"
"2020-10";"U";"I";"T";"FVW";"RLZ";"T";"A40";"59877547.58715198"
"2020-10";"U";"I";"CHF";"T";"T";"T";"A40";"994912373.654939"
"2020-10";"U";"I";"CHF";"T";"ASI";"T";"A40";"540032095.064457"
"2020-10";"U";"I";"CHF";"T";"KUE";"T";"A40";"397828130.007309"
"2020-10";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"66375719.80752"
"2020-10";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"331452410.199789"
"2020-10";"U";"I";"CHF";"T";"RLZ";"T";"A40";"57052148.583173"
"2020-10";"U";"I";"CHF";"NFU";"T";"T";"A40";"202423290.964652"
"2020-10";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"159827631.723722"
"2020-10";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"26923072.56563"
"2020-10";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2366273.38016"
"2020-10";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"24556799.18547"
"2020-10";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"15672586.6753"
"2020-10";"U";"I";"CHF";"FUN";"T";"T";"A40";"113266575.515549"
"2020-10";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"77038735.008914"
"2020-10";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11632118.79838"
"2020-10";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"656163.07224"
"2020-10";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10975955.72614"
"2020-10";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"24595721.708255"
"2020-10";"U";"I";"CHF";"FVW";"T";"T";"A40";"42063085.865921"
"2020-10";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"30552269.183076"
"2020-10";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4534826.02438"
"2020-10";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"57751.58056"
"2020-10";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4477074.44382"
"2020-10";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6975990.658465"
"2020-11";"U";"I";"T";"T";"T";"T";"A40";"1192007487.155659"
"2020-11";"U";"I";"T";"T";"ASI";"T";"A40";"662986476.333482"
"2020-11";"U";"I";"T";"T";"KUE";"T";"A40";"407308454.096698"
"2020-11";"U";"I";"T";"T";"KUE";"UEB";"A40";"69167143.88592"
"2020-11";"U";"I";"T";"T";"KUE";"NUE";"A40";"338141310.210778"
"2020-11";"U";"I";"T";"T";"RLZ";"T";"A40";"121712556.725479"
"2020-11";"U";"I";"T";"NFU";"T";"T";"A40";"247827729.953709"
"2020-11";"U";"I";"T";"NFU";"ASI";"T";"A40";"198815837.942708"
"2020-11";"U";"I";"T";"NFU";"KUE";"T";"A40";"27834484.253341"
"2020-11";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2398871.43185"
"2020-11";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"25435612.821491"
"2020-11";"U";"I";"T";"NFU";"RLZ";"T";"A40";"21177407.75766"
"2020-11";"U";"I";"T";"FUN";"T";"T";"A40";"200815742.304982"
"2020-11";"U";"I";"T";"FUN";"ASI";"T";"A40";"108763612.865657"
"2020-11";"U";"I";"T";"FUN";"KUE";"T";"A40";"12992049.807432"
"2020-11";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"682266.23137"
"2020-11";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12309783.576062"
"2020-11";"U";"I";"T";"FUN";"RLZ";"T";"A40";"79060079.631893"
"2020-11";"U";"I";"T";"FVW";"T";"T";"A40";"119979652.378955"
"2020-11";"U";"I";"T";"FVW";"ASI";"T";"A40";"52544848.211723"
"2020-11";"U";"I";"T";"FVW";"KUE";"T";"A40";"5836733.444849"
"2020-11";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"76124.37132"
"2020-11";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5760609.073529"
"2020-11";"U";"I";"T";"FVW";"RLZ";"T";"A40";"61598070.722383"
"2020-11";"U";"I";"CHF";"T";"T";"T";"A40";"1000201079.859398"
"2020-11";"U";"I";"CHF";"T";"ASI";"T";"A40";"544686643.360353"
"2020-11";"U";"I";"CHF";"T";"KUE";"T";"A40";"398699263.264273"
"2020-11";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"67476992.34628"
"2020-11";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"331222270.917993"
"2020-11";"U";"I";"CHF";"T";"RLZ";"T";"A40";"56815173.234772"
"2020-11";"U";"I";"CHF";"NFU";"T";"T";"A40";"203399499.376171"
"2020-11";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"160404189.088581"
"2020-11";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"26397486.64337"
"2020-11";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2349468.17958"
"2020-11";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"24048018.46379"
"2020-11";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"16597823.64422"
"2020-11";"U";"I";"CHF";"FUN";"T";"T";"A40";"111985772.372076"
"2020-11";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"76596643.299619"
"2020-11";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11382907.53787"
"2020-11";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"666725.70009"
"2020-11";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10716181.83778"
"2020-11";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"24006221.534587"
"2020-11";"U";"I";"CHF";"FVW";"T";"T";"A40";"42315008.76914"
"2020-11";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"30977630.058373"
"2020-11";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4321478.77467"
"2020-11";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"65919.21277"
"2020-11";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4255559.5619"
"2020-11";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"7015899.936097"
"2020-12";"U";"I";"T";"T";"T";"T";"A40";"1187710400.990151"
"2020-12";"U";"I";"T";"T";"ASI";"T";"A40";"661960898.503071"
"2020-12";"U";"I";"T";"T";"KUE";"T";"A40";"406883562.821433"
"2020-12";"U";"I";"T";"T";"KUE";"UEB";"A40";"67830471.23423"
"2020-12";"U";"I";"T";"T";"KUE";"NUE";"A40";"339053091.587203"
"2020-12";"U";"I";"T";"T";"RLZ";"T";"A40";"118865939.665647"
"2020-12";"U";"I";"T";"NFU";"T";"T";"A40";"249513362.352499"
"2020-12";"U";"I";"T";"NFU";"ASI";"T";"A40";"201749500.49317"
"2020-12";"U";"I";"T";"NFU";"KUE";"T";"A40";"27632641.230639"
"2020-12";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2298537.70215"
"2020-12";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"25334103.528489"
"2020-12";"U";"I";"T";"NFU";"RLZ";"T";"A40";"20131220.62869"
"2020-12";"U";"I";"T";"FUN";"T";"T";"A40";"203416367.388285"
"2020-12";"U";"I";"T";"FUN";"ASI";"T";"A40";"112458514.522395"
"2020-12";"U";"I";"T";"FUN";"KUE";"T";"A40";"13382009.143781"
"2020-12";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"686892.38755"
"2020-12";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12695116.756231"
"2020-12";"U";"I";"T";"FUN";"RLZ";"T";"A40";"77575843.722109"
"2020-12";"U";"I";"T";"FVW";"T";"T";"A40";"116959263.815926"
"2020-12";"U";"I";"T";"FVW";"ASI";"T";"A40";"50444829.597846"
"2020-12";"U";"I";"T";"FVW";"KUE";"T";"A40";"5856268.826001"
"2020-12";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"80126.87998"
"2020-12";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5776141.946021"
"2020-12";"U";"I";"T";"FVW";"RLZ";"T";"A40";"60658165.392079"
"2020-12";"U";"I";"CHF";"T";"T";"T";"A40";"997717782.349811"
"2020-12";"U";"I";"CHF";"T";"ASI";"T";"A40";"545517708.113444"
"2020-12";"U";"I";"CHF";"T";"KUE";"T";"A40";"398396699.19872"
"2020-12";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"66167965.83147"
"2020-12";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"332228733.36725"
"2020-12";"U";"I";"CHF";"T";"RLZ";"T";"A40";"53803375.037647"
"2020-12";"U";"I";"CHF";"NFU";"T";"T";"A40";"201937276.629829"
"2020-12";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"160841294.923349"
"2020-12";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"26205252.30739"
"2020-12";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2253537.44944"
"2020-12";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"23951714.85795"
"2020-12";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"14890729.39909"
"2020-12";"U";"I";"CHF";"FUN";"T";"T";"A40";"116824745.091128"
"2020-12";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"81612229.01428"
"2020-12";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11776730.08418"
"2020-12";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"661450.73702"
"2020-12";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"11115279.34716"
"2020-12";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"23435785.992668"
"2020-12";"U";"I";"CHF";"FVW";"T";"T";"A40";"41066751.629198"
"2020-12";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"29759815.37241"
"2020-12";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4345413.17035"
"2020-12";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"60372.07131"
"2020-12";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4285041.09904"
"2020-12";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6961523.086438"
"2021-01";"U";"I";"T";"T";"T";"T";"A40";"1202471878.161808"
"2021-01";"U";"I";"T";"T";"ASI";"T";"A40";"670212341.539717"
"2021-01";"U";"I";"T";"T";"KUE";"T";"A40";"407696871.748088"
"2021-01";"U";"I";"T";"T";"KUE";"UEB";"A40";"68132494.61407"
"2021-01";"U";"I";"T";"T";"KUE";"NUE";"A40";"339564377.13401794"
"2021-01";"U";"I";"T";"T";"RLZ";"T";"A40";"124562664.874003"
"2021-01";"U";"I";"T";"NFU";"T";"T";"A40";"247062309.324509"
"2021-01";"U";"I";"T";"NFU";"ASI";"T";"A40";"198287395.696455"
"2021-01";"U";"I";"T";"NFU";"KUE";"T";"A40";"27540222.445664"
"2021-01";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2314406.30891"
"2021-01";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"25225816.136754"
"2021-01";"U";"I";"T";"NFU";"RLZ";"T";"A40";"21234691.18239"
"2021-01";"U";"I";"T";"FUN";"T";"T";"A40";"212692915.259862"
"2021-01";"U";"I";"T";"FUN";"ASI";"T";"A40";"117036826.184012"
"2021-01";"U";"I";"T";"FUN";"KUE";"T";"A40";"13268074.835957"
"2021-01";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"640012.78566"
"2021-01";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12628062.050297"
"2021-01";"U";"I";"T";"FUN";"RLZ";"T";"A40";"82388014.23989297"
"2021-01";"U";"I";"T";"FVW";"T";"T";"A40";"122902109.273391"
"2021-01";"U";"I";"T";"FVW";"ASI";"T";"A40";"52906563.148099"
"2021-01";"U";"I";"T";"FVW";"KUE";"T";"A40";"5745569.092163"
"2021-01";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"84280.67181"
"2021-01";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5661288.420353"
"2021-01";"U";"I";"T";"FVW";"RLZ";"T";"A40";"64249977.033129"
"2021-01";"U";"I";"CHF";"T";"T";"T";"A40";"1001855535.756051"
"2021-01";"U";"I";"CHF";"T";"ASI";"T";"A40";"546167668.561464"
"2021-01";"U";"I";"CHF";"T";"KUE";"T";"A40";"399124804.060658"
"2021-01";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"66452111.47526"
"2021-01";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"332672692.585398"
"2021-01";"U";"I";"CHF";"T";"RLZ";"T";"A40";"56563063.133929"
"2021-01";"U";"I";"CHF";"NFU";"T";"T";"A40";"198686678.22619"
"2021-01";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"156308767.1396"
"2021-01";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"26030738.0018"
"2021-01";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2263139.46114"
"2021-01";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"23767598.54066"
"2021-01";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"16347173.08479"
"2021-01";"U";"I";"CHF";"FUN";"T";"T";"A40";"119970858.202932"
"2021-01";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"83794566.000019"
"2021-01";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11707273.50803"
"2021-01";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"614446.88086"
"2021-01";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"11092826.62717"
"2021-01";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"24469018.694883"
"2021-01";"U";"I";"CHF";"FVW";"T";"T";"A40";"41602330.179081"
"2021-01";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"30376308.084518"
"2021-01";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4286117.24443"
"2021-01";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"64600.40342"
"2021-01";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4221516.84101"
"2021-01";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6939904.850133"
"2021-02";"U";"I";"T";"T";"T";"T";"A40";"1217271587.611327"
"2021-02";"U";"I";"T";"T";"ASI";"T";"A40";"675322014.868714"
"2021-02";"U";"I";"T";"T";"KUE";"T";"A40";"408359092.379145"
"2021-02";"U";"I";"T";"T";"KUE";"UEB";"A40";"69501560.69492"
"2021-02";"U";"I";"T";"T";"KUE";"NUE";"A40";"338857531.684225"
"2021-02";"U";"I";"T";"T";"RLZ";"T";"A40";"133590480.363468"
"2021-02";"U";"I";"T";"NFU";"T";"T";"A40";"248217865.937899"
"2021-02";"U";"I";"T";"NFU";"ASI";"T";"A40";"199385943.060585"
"2021-02";"U";"I";"T";"NFU";"KUE";"T";"A40";"27433662.287444"
"2021-02";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"2320482.38186"
"2021-02";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"25113179.905584"
"2021-02";"U";"I";"T";"NFU";"RLZ";"T";"A40";"21398260.58987"
"2021-02";"U";"I";"T";"FUN";"T";"T";"A40";"219295342.621641"
"2021-02";"U";"I";"T";"FUN";"ASI";"T";"A40";"115141755.370541"
"2021-02";"U";"I";"T";"FUN";"KUE";"T";"A40";"12901308.047045"
"2021-02";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"641060.52655"
"2021-02";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12260247.520495"
"2021-02";"U";"I";"T";"FUN";"RLZ";"T";"A40";"91252279.204055"
"2021-02";"U";"I";"T";"FVW";"T";"T";"A40";"132340581.788019"
"2021-02";"U";"I";"T";"FVW";"ASI";"T";"A40";"54044693.702075"
"2021-02";"U";"I";"T";"FVW";"KUE";"T";"A40";"5450527.499162"
"2021-02";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"87536.77471"
"2021-02";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5362990.724452"
"2021-02";"U";"I";"T";"FVW";"RLZ";"T";"A40";"72845360.586782"
"2021-02";"U";"I";"CHF";"T";"T";"T";"A40";"1005556638.947479"
"2021-02";"U";"I";"CHF";"T";"ASI";"T";"A40";"548912446.353072"
"2021-02";"U";"I";"CHF";"T";"KUE";"T";"A40";"399691608.731218"
"2021-02";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"67793423.08372"
"2021-02";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"331898185.647498"
"2021-02";"U";"I";"CHF";"T";"RLZ";"T";"A40";"56952583.863189"
"2021-02";"U";"I";"CHF";"NFU";"T";"T";"A40";"198641967.21175197"
"2021-02";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"156691698.931732"
"2021-02";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"25844584.43849"
"2021-02";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"2270783.09192"
"2021-02";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"23573801.34657"
"2021-02";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"16105683.84153"
"2021-02";"U";"I";"CHF";"FUN";"T";"T";"A40";"117133285.007582"
"2021-02";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"80723972.957526"
"2021-02";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11333605.22489"
"2021-02";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"613562.29793"
"2021-02";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10720042.92696"
"2021-02";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"25075706.825166"
"2021-02";"U";"I";"CHF";"FVW";"T";"T";"A40";"41777839.401556"
"2021-02";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"30482068.77501"
"2021-02";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4009149.23631"
"2021-02";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"66592.44762"
"2021-02";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"3942556.78869"
"2021-02";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"7286621.390236"
